594806858717614080:::Sun May 03 10:13:00 +0000 2015:::12 tackles as a 4 goal kicking forward in today's game.. Excellent work by Chris Mayne! #AFLDeesFreo #foreverfreo:::None
594806112248967168:::Sun May 03 10:10:02 +0000 2015:::Freo simply did their job today. Lyon said Pav/Walters the only concerns. Both looked ok in change room 15 mins after game. #AFLDeesFreo:::None
594805264571740161:::Sun May 03 10:06:40 +0000 2015:::RT @FreoSeppo: Victorian Cheersquad was in full voice as the @freodockers President sat with us in the last qtr today #AFLDeesFreo http://t…:::None
594804901022142464:::Sun May 03 10:05:14 +0000 2015:::RT @Esmeralda_Ez: Let's go @freodockers 💜
#AFLDeesFreo #foreverfreo:::None
594804536146931713:::Sun May 03 10:03:47 +0000 2015:::RT @AFL: #AFLDeesFreo is underway at the ‘G! Don’t miss a minute in the Match Centre: http://t.co/Q3Bt8Vaznw:::None
594803899346751488:::Sun May 03 10:01:15 +0000 2015:::RT @statesidedocker: How sweet is that Live Ladder looking now? #AFLDeesFreo:::None
594803789200228352:::Sun May 03 10:00:48 +0000 2015:::RT @Esmeralda_Ez: Let's go @freodockers 💜
#AFLDeesFreo #foreverfreo:::None
594802619123703809:::Sun May 03 09:56:09 +0000 2015:::RT @Esmeralda_Ez: Let's go @freodockers 💜
#AFLDeesFreo #foreverfreo:::None
594802431348846592:::Sun May 03 09:55:25 +0000 2015:::RT @Esmeralda_Ez: Let's go @freodockers 💜
#AFLDeesFreo #foreverfreo:::None
594802326877134850:::Sun May 03 09:55:00 +0000 2015:::RT @Esmeralda_Ez: Let's go @freodockers 💜
#AFLDeesFreo #foreverfreo:::None
594801983053275136:::Sun May 03 09:53:38 +0000 2015:::RT @Esmeralda_Ez: Let's go @freodockers 💜
#AFLDeesFreo #foreverfreo:::None
594800873110253568:::Sun May 03 09:49:13 +0000 2015:::De Arni Hotel Bangkok is one of the best budget #hotels in whole #Thailand! http://t.co/6TgwKKfmij #AFLDeesFreo:::None
594800518385532928:::Sun May 03 09:47:49 +0000 2015:::RT @Esmeralda_Ez: Let's go @freodockers 💜
#AFLDeesFreo #foreverfreo:::None
594799495411605505:::Sun May 03 09:43:45 +0000 2015:::RT @Esmeralda_Ez: Let's go @freodockers 💜
#AFLDeesFreo #foreverfreo:::None
594798002373398528:::Sun May 03 09:37:49 +0000 2015:::Do we just wait for Fyfe to get himself suspended again and throw open the Brownlow again... #AFLDeesFreo:::None
594797847251300353:::Sun May 03 09:37:12 +0000 2015:::RT @AFL: FT: @freodockers 18.10 (118) defeats @melbournefc 6.14 (50). Mayne finishes with four majors for Freo #AFLDeesFreo http://t.co/Kzr…:::None
594797455167881216:::Sun May 03 09:35:38 +0000 2015:::RT @Esmeralda_Ez: Let's go @freodockers 💜
#AFLDeesFreo #foreverfreo:::None
594797369239044096:::Sun May 03 09:35:18 +0000 2015:::RT @abcgrandstand: Fremantle keeps its perfect record for 2015, with a 68-point win over Melbourne at the MCG, 18.10 (118) to 6.14 (50) #AF…:::None
594795795100098560:::Sun May 03 09:29:02 +0000 2015:::RT @Esmeralda_Ez: Let's go @freodockers 💜
#AFLDeesFreo #foreverfreo:::None
594795657971531776:::Sun May 03 09:28:30 +0000 2015:::RT @Esmeralda_Ez: Let's go @freodockers 💜
#AFLDeesFreo #foreverfreo:::None
594795471702364160:::Sun May 03 09:27:45 +0000 2015:::RT @freodockers: That’s five from five! We beat Melbourne by 68 points at the MCG and stay undefeated. Love ya work Freo #AFLDeesFreo #fore…:::None
594795309772972032:::Sun May 03 09:27:07 +0000 2015:::Days like these it's time to break the egg. 
Get me to hump day quickly!
#AFLDeesFreo #myheartbeatstrue https://t.co/3gEKCWiWuc:::None
594794841680130049:::Sun May 03 09:25:15 +0000 2015:::Melanie, here's the deal: http://t.co/hRLeOemQCg #S04VFB #AFLDeesFreo:::None
594794750542225408:::Sun May 03 09:24:53 +0000 2015:::RT @Esmeralda_Ez: Let's go @freodockers 💜
#AFLDeesFreo #foreverfreo:::None
594794054057127936:::Sun May 03 09:22:07 +0000 2015:::Brilliant finish for the #Dockers with a 68 point win 118:50 #AFLDeesFreo undefeated!!! #AFL #ForeverFreo:::None
594793971907428352:::Sun May 03 09:21:48 +0000 2015:::RT @Esmeralda_Ez: Let's go @freodockers 💜
#AFLDeesFreo #foreverfreo:::None
594793926407520258:::Sun May 03 09:21:37 +0000 2015:::Demons OK for 3 qtrs. Dockers midfield just far too good in the end. #AFLDeesFreo:::None
594793677764964352:::Sun May 03 09:20:38 +0000 2015:::RT @Fake_FSN: Fans allowed onto the MCG after #AFLDeesFreo today... Jack Watts looking forward to having a kick!:::None
594791489231724545:::Sun May 03 09:11:56 +0000 2015:::RT @freodockers: The latest on Pav and Walters, after concussions #AFLDeesFreo #foreverfreo http://t.co/G0PNhqqSY1 http://t.co/feOClD1Bv5:::None
594791452959342592:::Sun May 03 09:11:47 +0000 2015:::RT @FreoSeppo: Victorian Cheersquad was in full voice as the @freodockers President sat with us in the last qtr today #AFLDeesFreo http://t…:::None
594791134741852162:::Sun May 03 09:10:31 +0000 2015:::RT @Esmeralda_Ez: Let's go @freodockers 💜
#AFLDeesFreo #foreverfreo:::None
594791023768809472:::Sun May 03 09:10:05 +0000 2015:::RT @freodockers: Hear what Ross had to say after today's big win at the MCG #AFLDeesFreo #foreverfreo http://t.co/RC17J4BA8b http://t.co/iR…:::None
594790598999220224:::Sun May 03 09:08:24 +0000 2015:::RT @Esmeralda_Ez: Let's go @freodockers 💜
#AFLDeesFreo #foreverfreo:::None
594790217258795008:::Sun May 03 09:06:53 +0000 2015:::RT @Esmeralda_Ez: Let's go @freodockers 💜
#AFLDeesFreo #foreverfreo:::None
594789831122653184:::Sun May 03 09:05:21 +0000 2015:::RT @freodockers: That’s five from five! We beat Melbourne by 68 points at the MCG and stay undefeated. Love ya work Freo #AFLDeesFreo #fore…:::None
594789506265567232:::Sun May 03 09:04:03 +0000 2015:::RT @Esmeralda_Ez: Let's go @freodockers 💜
#AFLDeesFreo #foreverfreo:::None
594788961614069762:::Sun May 03 09:01:53 +0000 2015:::RT @freodockers: The latest on Pav and Walters, after concussions #AFLDeesFreo #foreverfreo http://t.co/G0PNhqqSY1 http://t.co/feOClD1Bv5:::None
594788232770023424:::Sun May 03 08:58:59 +0000 2015:::RT @freodockers: Barlow leads touches with 32 disposals, C Pearce 31 and Fyfe 30 #AFLDeesFreo #foreverfreo:::None
594788223227981824:::Sun May 03 08:58:57 +0000 2015:::RT @freodockers: That’s five from five! We beat Melbourne by 68 points at the MCG and stay undefeated. Love ya work Freo #AFLDeesFreo #fore…:::None
594788101265989632:::Sun May 03 08:58:28 +0000 2015:::RT @freodockers: Great effort by Freo after being a man down for more than a half. Won disposal count 416  to 303 and clearances 42 to 28 #…:::None
594788040914161665:::Sun May 03 08:58:14 +0000 2015:::RT @freodockers: 10 individual goal scorers today. Chris Mayne finishes with four goals, most on ground. #AFLDeesFreo #foreverfreo:::None
594787882725867521:::Sun May 03 08:57:36 +0000 2015:::RT @FreoSeppo: Victorian Cheersquad was in full voice as the @freodockers President sat with us in the last qtr today #AFLDeesFreo http://t…:::None
